"Latest: Wavelength (nm)","Run 1: Absorbance","Run 2: Absorbance","Run 3: Absorbance","Run 4: Absorbance","Run 5: Absorbance","Run 6: Absorbance","Run 7: Absorbance","Run 8: Absorbance","Run 9: Absorbance","Run 10: Absorbance","Run 11: Absorbance","Run 12: Absorbance","Run 13: Absorbance","Run 14: Absorbance","Run 15: Absorbance","Latest: Absorbance"
"486","-0.00414232342071","-0.00244815313678","-0.00287929576715","-0.0027997599353","-0.00380146666361","-0.00144799980234","-0.00436645637054","-0.00166587152812","-0.00555546004688","-0.00383981715684","-0.00279225497971","-0.00118517433996","-0.00177579421666","-0.00140238999777","-0.0011431723254","1.46677293489E-06"
"486.7","-0.00424038191766","-0.00256373384","-0.00284664273074","-0.00262187190155","-0.00374061204927","-0.00152084890803","-0.00476735377475","-0.00151382011708","-0.00470174477597","-0.00367549935569","-0.00310096406345","-0.00152857608108","-0.00182511704226","-0.00182188869457","-0.000725481173443","-0.000604794686398"
"487.4","-0.00361559320148","-0.00258138586951","-0.0024392451329","-0.00268767950598","-0.00253370764499","-0.00144204350991","-0.00415498766663","-0.00159219295936","-0.00413281032317","-0.00298131303854","-0.00223149393323","-0.000553585226051","-0.00100645104122","-0.00162947267863","0.00017786675757","-0.000568463597059"
"488.2","-0.00355181928534","-0.00227259465781","-0.00206390949115","-0.00256528309492","-0.00249999986833","-0.00202618720056","-0.00426585980986","-0.00168110253127","-0.00379663296154","-0.00287713774321","-0.00154823157158","-0.000466015025746","-0.000851580011393","-0.00133487981019","-0.000347487196287","-0.000362245436141"
"488.9","-0.00292831379586","-0.00165955411679","-0.00180437799359","-0.00202537924858","-0.00205296972404","-0.00166054035149","-0.00377889801162","-0.00171109260033","-0.0036886819874","-0.00301843141823","-0.000709284703188","9.9503269569E-05","-0.000375336287447","-0.00112498559656","-0.000127804616785","0.000215678094454"
"489.7","-0.0032186241813","-0.00102204535394","-0.00201736388747","-0.00187992733556","-0.00198073829108","-0.00112984861416","-0.00306953077919","-0.000569774890942","-0.00302129622893","-0.00276463577782","-0.000378985737379","-0.00039854344855","0.000363231612492","-0.00086651026991","-0.000108339861049","0.000632238629361"
"490.4","-0.00289642490431","-0.000559609700051","-0.00165272578576","-0.0018056311178","-0.00183215133468","-0.000356801124326","-0.00274097690729","-0.000102527786386","-0.00329560258163","-0.00239961025233","-0.000724234081701","-0.000271377453035","0.000440001405875","-0.000708809854224","0.000617504780997","0.00123334648299"
"491.2","-0.00343640536673","-0.00119028631166","-0.00183420325067","-0.00239234409219","-0.00176462399618","-0.000298450514531","-0.00243689825899","-0.000489210578816","-0.00386335014887","-0.00206260294431","-0.000890176558896","-0.000437174058804","0.000312340604587","-0.000772661780633","0.000295021320092","0.0015611904781"
"491.9","-0.00300276024479","-0.000941601240749","-0.0014881848418","-0.00224613279158","-0.00189756547131","-8.76179115497E-05","-0.00279840545163","-0.000877026814667","-0.00384355743415","-0.00216406476928","-0.000584279617405","-0.000768019736524","-6.51141221777E-05","-0.000651451455226","0.000459196095487","0.00128609725088"
"492.7","-0.00332196632696","-0.00177091696861","-0.00194783079519","-0.00273906100551","-0.00253961496701","-0.000467713992959","-0.0024183991114","-0.00122849386536","-0.00410320716916","-0.00311023011347","-0.00117825415823","-0.00113550961121","-0.000377726002442","-0.000503482028517","0.000196193806","0.000784785318252"
"493.4","-0.00325001870289","-0.00216017792261","-0.00214303683063","-0.00315316293723","-0.00280265128599","-0.000916034009242","-0.00307449692771","-0.00135449785142","-0.00378389015386","-0.00357348034286","-0.00154929034371","-0.00143129778223","-0.000967002148282","-0.000377681384142","0.000210982497416","-9.16321307276E-05"
"494.2","-0.00400433311972","-0.0028048648679","-0.00249149991065","-0.00376782908679","-0.00277666189198","-0.000801917513956","-0.0031531336965","-0.00110866520511","-0.00414642044161","-0.00332848448206","-0.00189697072116","-0.00129357748525","-0.00138583288797","-0.000427047634451","-0.000341239177557","-0.000149009616167"
"494.9","-0.00347733400341","-0.00255635416024","-0.00264157947389","-0.00374045919843","-0.00273715013333","-0.000743086126497","-0.00351283520542","-0.00141422400944","-0.00373352457784","-0.00296483998267","-0.00144933826517","-0.000727535660573","-0.00137200615782","-0.000682166243346","-0.000150575537893","9.82523384385E-05"
"495.7","-0.00328738369088","-0.00232528508444","-0.00262868747919","-0.00310334314561","-0.00266187120989","-0.000586265504534","-0.00277771821151","-0.0010828584416","-0.00349098075305","-0.00315872900912","-0.000871345737405","-0.0013769027361","-0.00132640334369","-0.000750081479216","-0.000214612128069","0.000754625155216"
"496.4","-0.00323469286687","-0.00270215305086","-0.00226582169753","-0.00296212858667","-0.00279082832079","-0.00132610775202","-0.00244967369661","-0.00189365111434","-0.002916396","-0.00387429567007","-0.00113533411416","-0.00127935476607","-0.00115195595019","-0.000912998303805","0.000722598219221","0.000658682467042"
"497.2","-0.00403095996498","-0.00273913258358","-0.00206466195314","-0.00346247199748","-0.00236763647819","-0.000968017686683","-0.00253483018481","-0.00133810582791","-0.00288796047708","-0.00359570299325","-0.000716317268672","-0.00211678812084","-0.000911292600666","-0.000374225496464","0.00065172674965","0.000448157584279"
"497.9","-0.00388399811374","-0.00256074942552","-0.00199966546148","-0.00370025660052","-0.0026362837192","-0.00096323404626","-0.00258342355105","-0.00159379725247","-0.00264512772235","-0.00321309177113","-0.000894036699465","-0.00141803633951","-0.000624311936239","-0.000334968136892","0.000569273125862","0.000391911830289"
"498.7","-0.00330201320663","-0.00241976699392","-0.00204112390122","-0.00391247918968","-0.00265903642612","-0.000562608271139","-0.00239780302902","-0.0010587844203","-0.00256254681278","-0.00296316523672","-0.000612998960051","-0.00144471531447","-0.000114286861991","-0.000360904376549","-0.000192263890507","0.000581469244489"
"499.4","-0.00271932961806","-0.00272209673787","-0.00219676051601","-0.00353986218642","-0.00290106752192","-0.000906786337779","-0.00259291855321","-0.00120412817297","-0.00234805017912","-0.00323777527474","-0.0010105666094","-0.00136000932864","-0.000187488037516","-0.000876464742715","-0.000309690786747","0.000663604875025"
"500.2","-0.00242073400862","-0.00275117072653","-0.00167447512119","-0.00312345613215","-0.00283482697882","-0.000576782554609","-0.00245915294577","-0.000970493626188","-0.00221045698644","-0.00257406729774","-0.000446531536114","-0.000587985553679","0.000289108357004","-0.000773217803521","0.000105729660932","0.000941771856774"
"500.9","-0.00256358285009","-0.00274137644141","-0.00141843813836","-0.0026186238731","-0.00282487610627","-0.000263824028221","-0.00244472138731","-0.000668518088135","-0.00228488782394","-0.00221351313556","-0.000178990042074","-0.000519706183485","0.000144010916139","-0.000524544771725","0.000901370224149","0.00120313444742"
"501.6","-0.0031948641414","-0.00351436390072","-0.00116997134919","-0.00310531644797","-0.00270726062522","-0.000536809150547","-0.00250277877644","-0.00070449029458","-0.0019709825366","-0.00243164235742","-0.000475084290275","-0.00063796355672","-0.000135915868205","-0.000786705160937","0.000559002775819","0.000852578589969"
"502.4","-0.00412170779217","-0.00406141388151","-0.00220881863909","-0.00432222583254","-0.0033770432462","-0.00118319218623","-0.00278075720132","-0.00127466132533","-0.00194005787291","-0.00326889017008","-0.000917944004","-0.00193334257871","-0.000559797620468","-0.00108063311695","-0.000167408220617","0.000442175993934"
"503.1","-0.00356404586559","-0.00360124980422","-0.00225858533241","-0.00479772320553","-0.00325133765734","-0.00067452349689","-0.00265578915327","-0.000940604548699","-0.00124249938387","-0.00382333098266","-0.000887277624533","-0.00170317050222","-0.000606884534949","-0.000553710129203","-7.12051800775E-05","0.000357496510442"
"503.9","-0.00266511804274","-0.00305595002419","-0.00222339118507","-0.0045104825516","-0.00328945154339","-0.000240687183576","-0.00229078033182","-0.00051474325202","-0.00106050250146","-0.00318072292985","-0.000976063669861","-0.00155892655494","0.000113594782381","-4.65903559599E-06","-0.000110393443558","0.0007238837926"
"504.6","-0.00236526452361","-0.00310263459357","-0.00131803030096","-0.00385555577044","-0.0027892319562","0.00027024425959","-0.00208208754487","6.61913340907E-05","-0.000959259136011","-0.00332471559101","-0.00113142005039","-0.00145569612666","0.000307734566989","0.000435028441562","0.000373540158556","0.000948491697447"
"505.4","-0.00261738283854","-0.00349270731786","-0.0012942575908","-0.00413274032252","-0.00299265794396","-0.000709330225884","-0.00223434042686","-0.000368362553093","-0.00149788767683","-0.00302330957298","-0.00120822760844","-0.00144123758535","0.000184415098681","-0.000181225351138","0.00024662641819","0.00134182270886"
"506.1","-0.00314694672153","-0.00403246039804","-0.00192175139331","-0.00423982251478","-0.00371906898574","-0.000903689252393","-0.0021721569236","-0.000819558506324","-0.00158658771245","-0.00356456262775","-0.00125997583438","-0.00173619194216","-0.000286823590939","-0.000611822331507","0.000252049426296","0.00128808953675"
"506.9","-0.00265466057777","-0.00418458846704","-0.00203224664536","-0.00413609103098","-0.00337054197064","-0.00077562502029","-0.00210389135451","-0.000895827070142","-0.00161030354842","-0.00328549948055","-0.00113992772564","-0.00132038034388","-0.000749507380232","-0.0010720313039","0.000261507169443","0.00145374559515"
"507.6","-0.002352003156","-0.00418413024806","-0.00199804854021","-0.00433480347098","-0.00334909548252","-0.000162257186628","-0.00170443435375","-0.000708051554624","-0.00137769568617","-0.00327208587955","-0.000763657071027","-0.00142325095677","-0.000546166435424","-0.000928786515968","0.000116849828454","0.00134493289448"
"508.4","-0.00220700618383","-0.0038945011772","-0.00151143048395","-0.0046623321542","-0.00297753583017","-0.000694582791502","-0.00205459020349","-0.000357164645461","-0.00112313588464","-0.00345893144111","2.03114109822E-05","-0.00151511447622","-0.000259847139326","-0.00113502908203","0.000287956931815","0.00144131229052"
"509.1","-0.00286368821152","-0.00446742962504","-0.00232239433286","-0.00548977218454","-0.00366427354871","-0.00102305405665","-0.0019596343375","-0.000917887267203","-0.00109630889925","-0.00385901222726","-0.000123970389267","-0.00172674053061","-0.000234021968021","-0.00150111487255","-0.000331655067155","0.000833026676606"
"509.9","-0.00319667614103","-0.00496943604685","-0.00258407819497","-0.0052458209145","-0.00402105832582","-0.000947974042062","-0.00207407940714","-0.00105862597183","-0.000833344307446","-0.00399728819462","-0.000347515877922","-0.00229464162851","9.48327251993E-06","-0.00172282597007","-0.000604382144674","0.000484370947363"
"510.6","-0.00313054195501","-0.00558416455639","-0.00262142488159","-0.0056450295598","-0.00414901906302","-0.000402740697665","-0.00167946644512","-0.00106504958409","-0.000739552447998","-0.00401553746716","-0.000455487770544","-0.00210534974889","-6.6396886325E-05","-0.00191037511247","-0.000465134239602","0.000383011793753"
"511.4","-0.00278965945431","-0.00541840758324","-0.00222536514533","-0.00588245878727","-0.00411861436188","-0.000256598193316","-0.00207981864334","-0.000513977545826","-0.000546994415925","-0.00429550373813","-0.000326073981711","-0.00251014519873","0.000540716442363","-0.00171047729936","7.17040974352E-06","0.000489979888074"
"512.1","-0.00267367032477","-0.00517835866871","-0.00224908128692","-0.00639541310173","-0.0040284548148","-0.000498592763897","-0.00238147388179","-0.000775167623761","-0.000317502302162","-0.00477119952845","6.38314153563E-05","-0.00164044606793","9.54769046762E-05","-0.00186917471777","0.000691229448444","0.00071125349691"
"512.8","-0.00246290345581","-0.00464391607765","-0.00191651988256","-0.00569587145191","-0.00365528513807","-0.000401388890085","-0.00208128073663","-0.000383083164131","-0.000189536936511","-0.00485389745346","0.000412508893273","-0.00200892109791","-8.0865435228E-06","-0.00149174817333","0.000919581423802","0.00084166009557"
"513.5","-0.00276110614682","-0.00475272123988","-0.00195339507771","-0.00604857053268","-0.00448922224927","-0.000684237258127","-0.00197658988663","-0.000638187518336","-0.000346948060883","-0.00524945417173","-0.00010994412649","-0.00262204270009","-0.000396290284703","-0.00179670208704","0.000765169484196","0.000590755582377"
"514.3","-0.00293265263593","-0.00432252323404","-0.00145797678514","-0.00556055137946","-0.0044674294852","-0.000507041872994","-0.00150206393497","-0.000304234617569","-0.000438905935148","-0.00490011866043","-0.00082200417011","-0.00299156809529","-0.000111823910081","-0.00146245459049","0.000446199941876","0.000394591783028"
"515","-0.00300118544117","-0.00486806043257","-0.00169345633907","-0.00565059388905","-0.00453408700542","-6.91080209543E-05","-0.00109542127928","-0.00108788347543","-0.000418536499348","-0.00514604804588","-0.00128620154284","-0.00256384531784","0.000235946951487","-0.00140222858402","9.88191703231E-05","0.000204743942664"
"515.7","-0.00271630177737","-0.00450456555208","-0.00143846299803","-0.00510826187152","-0.00361053501052","0.000262917311758","-0.000548754138025","-0.00110308297359","-0.000567878601558","-0.00453847102051","-0.000948085053234","-0.00233943594332","0.000542397821146","-0.00118298645605","0.000689865029863","0.000749276544468"
"516.4","-0.00305598292981","-0.00586388818324","-0.00203320615773","-0.00599975222732","-0.00400272691073","5.50478859729E-05","-0.000883825464653","-0.00137443691718","-0.000888250593146","-0.00492080679824","-0.000915861164206","-0.00302244589661","0.000351242887702","-0.00171698489323","-0.000182964941326","0.000506683257773"
"517.1","-0.00287872994477","-0.00567731146918","-0.00189248290699","-0.00609354990317","-0.00441617016084","-0.000533154907969","-0.00100813303909","-0.00119746182152","-0.001191148183","-0.00486838027999","-0.000436187469543","-0.00359594456321","7.57497811652E-05","-0.00206063364778","0.000108738411891","0.00108139998538"
"517.8","-0.00258418661973","-0.00608578482282","-0.00198314434161","-0.00598816653349","-0.00426150094921","-0.000869224735701","-0.000593640193884","-0.000453523459065","-0.000570489948372","-0.00463564761952","0.000295659114169","-0.00281956224487","6.63862351236E-05","-0.00182996517079","-2.72416579996E-05","0.00103058507046"
"518.6","-0.00211921159094","-0.00544657666897","-0.00164445215322","-0.00542469732899","-0.00384365134207","-0.00066881856117","-0.00017454555584","-0.000205935262612","-7.84004630927E-05","-0.00474412559064","0.00103947229426","-0.00270145531465","0.000685719358426","-0.00184121133054","0.000824957310039","0.00190603067598"
"519.3","-0.00254041005526","-0.00556944153891","-0.00212839111756","-0.00589648152185","-0.00381887570413","-0.000439758089385","-0.000432158206662","-0.000293030238619","0.000248940696403","-0.00483588339425","0.000645087036047","-0.0023652158118","0.00106945824523","-0.00176955095232","0.000452495046402","0.00174397213589"
"520","-0.00289104733198","-0.0055272978504","-0.00251024035043","-0.00605732673005","-0.00407485356356","-0.000552735377545","-0.000879025659941","-0.000577444627806","-0.000214763770708","-0.00540790482665","-0.000117810987127","-0.00277760798521","0.0012282610054","-0.00195290560693","0.000311116099319","0.00202369613504"
"520.7","-0.0036159588419","-0.00566483440767","-0.00286929989978","-0.00651949428137","-0.00434079551714","-0.000669850910345","-0.00172874796108","-0.000966244027028","-0.000726368377582","-0.00527130221958","-0.000706768284993","-0.00285828002693","0.00031600677585","-0.00201086611738","0.000227737528967","0.00117594031429"
"521.4","-0.00363313826189","-0.00536621173305","-0.00311031332779","-0.00657489948548","-0.00423597427698","-0.000816070347089","-0.00185544434338","-0.000906816389972","-0.001417654473","-0.00547446506461","-0.000427734324441","-0.00319835304547","-0.000123926504232","-0.00250098427187","0.000682771688773","0.000828174017645"
"522.1","-0.00363104242399","-0.00568583225778","-0.00301685722223","-0.00679942500286","-0.00470786265936","-0.000369771926453","-0.00190339902918","-0.00117733187643","-0.00149169448679","-0.00554234043315","-0.00022451257456","-0.00349629146519","-0.000228911579049","-0.00277878284388","0.000540259767742","0.000924834576588"
"522.9","-0.00295223991117","-0.00563000614864","-0.00294726510197","-0.00619949446463","-0.00487120430799","-0.000105906981194","-0.00143525891821","-0.000920701477127","-0.000965222554904","-0.00539466659336","0.000387063879199","-0.00302908489698","0.00040285280014","-0.0022239678833","0.000368682610432","0.00161735071334"
"523.6","-0.00290185160013","-0.00615535276099","-0.00268715707198","-0.00570254216594","-0.00510100733998","-9.60009269817E-05","-0.00188169141558","-0.00113732290079","-0.00102660473848","-0.00538553438743","5.59998246799E-05","-0.00303140347296","0.000625126984319","-0.00166789182095","0.000329792717266","0.00196774307515"
"524.3","-0.00273178604155","-0.00566957963396","-0.00236435424202","-0.00536246227131","-0.00444713062081","0.000113413332727","-0.00177873016909","-0.000825346535466","-0.000585988366387","-0.00507857003408","0.000659116623895","-0.00277346965826","0.00117135128377","-0.000973602545206","0.000513814779695","0.00166195942297"
"525","-0.00283824148791","-0.00575521026931","-0.00249881152905","-0.00599256104267","-0.00390370540594","-0.000155348473426","-0.00180313526891","-0.000583355701055","-0.000910509931724","-0.0055846090358","-0.000159910331909","-0.00314778885701","0.00143303489821","-0.00145462296345","0.000978103425734","0.00153529274278"
"525.7","-0.00241323541969","-0.00525411711219","-0.00200664205593","-0.00599153292737","-0.00359140365417","0.000177229711617","-0.000762720078097","0.000131183526489","-7.38177397812E-05","-0.0051445556374","-5.08203364178E-05","-0.00290231742839","0.00158480197435","-0.00125783059826","0.000976121274571","0.00187746960053"
"526.4","-0.00240378643126","-0.00523365660263","-0.00188024228764","-0.00615137870889","-0.00389370281836","0.000139018495632","-0.000955791473153","0.000278212171471","2.97340196693E-05","-0.00511752486159","-8.75266810847E-05","-0.00246950264279","0.00115987982664","-0.00119577979209","0.00131970249781","0.00233966444576"
"527.2","-0.00204364972941","-0.00490332980769","-0.0014832335586","-0.0055820730973","-0.00377865330038","0.000427023904897","-0.000979898709185","0.000142027885884","9.23664734973E-05","-0.00480233164106","0.000417368623522","-0.002338570844","0.000863666902894","-0.00080422226047","0.00131173326712","0.00258327612689"
"527.9","-0.00230204236561","-0.00508774699185","-0.0015699087212","-0.00575567057144","-0.00351681308505","0.000109167624897","-0.00132594856385","-0.000188644867499","-0.000330956611602","-0.00536632539622","0.000707171040737","-0.00227003696961","0.000862297060207","-0.000698564037297","0.00182806858098","0.00206614911898"
"528.6","-0.00248825845278","-0.00540123820424","-0.00193375033501","-0.00559492605305","-0.00347060448502","-0.000506188347536","-0.00129553371241","-0.000617859499779","-0.00088872580028","-0.00597683660841","-0.000219969396984","-0.00308948557909","0.000610905287553","-0.0011719151144","0.0013662591598","0.00173675212339"
"529.3","-0.00275805270199","-0.00524852013789","-0.00153341267576","-0.00583198235268","-0.00345375480907","-0.000534166753686","-0.000919652352113","-0.000238852909637","-0.000443456584597","-0.0059682980039","-0.00030070203123","-0.00271103904398","0.00101625853532","-0.000996662712957","0.00137735130742","0.00152731570772"
"530","-0.00248222080375","-0.0050519882574","-0.00162899207889","-0.00599852534805","-0.00356666671423","-0.000167184904598","-0.00061028365225","-0.000152189368507","-0.000265866217494","-0.00550767523777","-0.000407158154916","-0.00269653967403","0.00124737785793","-0.000877454752115","0.00122756963342","0.00211025842416"
"530.7","-0.00205088810638","-0.00487628377383","-0.0019841205075","-0.0063624263533","-0.00367872461674","0.00052942515417","-0.000859244071219","-0.000304459737067","-0.000140760843785","-0.00508491085698","0.000230586253458","-0.00266061229466","0.00142857364225","-0.000609065132809","0.00142490912142","0.00209314818867"
"531.5","-0.00167220992718","-0.00533806679291","-0.00192684446581","-0.00630311215259","-0.00346849133767","0.000572816220754","-0.00102094071226","-0.000409060391085","6.34861436715E-05","-0.0047040176587","0.000314112250209","-0.00273064451341","0.000905143251817","-0.000635624324536","0.00155876618557","0.00241573487669"
"532.2","-0.00167341184334","-0.00522151759795","-0.00190040359658","-0.00583481246906","-0.00337712191177","0.000951469661497","-0.000969706611654","-0.00048304053097","0.000235112901213","-0.00417615024977","0.000501706884841","-0.00267403371268","0.00115457699006","-0.000455309709404","0.00181275522095","0.00268634947264"
"532.9","-0.00192463313232","-0.00498242913033","-0.00103732202242","-0.0060057117839","-0.00300163677587","0.0007650441941","-0.000774824068271","-0.000190410597918","0.000148805030128","-0.00431826339653","0.000154436041014","-0.00205946773076","0.00144368267554","-0.000245749973107","0.00223491410444","0.00350727121598"
"533.6","-0.00234478745403","-0.00451329427094","-0.00134904588141","-0.00544071093073","-0.00311789331371","0.000706111276837","-0.000824071872611","-0.000470454088935","-0.000264764837826","-0.00430802352203","0.000218131765764","-0.00191138750205","0.00183906017075","0.000304796833153","0.00271318441367","0.00406705261797"
"534.3","-0.00191363910499","-0.00455740842781","-0.00126219047269","-0.005491083353","-0.00257112533225","0.00102305657504","-0.000702336153288","4.81273896882E-05","-7.75243285629E-05","-0.00419411136862","0.00101880760174","-0.000988637190212","0.00246366708086","0.00127266564533","0.00316746781659","0.00443381954519"
"535","-0.00148233211614","-0.00471445166336","-0.00111295620094","-0.00448967010361","-0.00224433344273","0.00144294385304","-0.000409016563727","0.000651048437904","0.000404552793023","-0.00354304726801","0.00221857502304","-0.000464773046567","0.00273851559286","0.00163174267263","0.0038532744015","0.00483255668485"
"535.8","-0.00132667662372","-0.00490365499815","-0.000752642267352","-0.00478096975996","-0.00266964808093","0.00130000134742","-0.00018034971726","0.000655236046784","0.000489908999519","-0.00341278866644","0.00233526567642","-0.000609487432611","0.003020914828","0.00176436982541","0.00358288020869","0.00488708048604"
"536.5","-0.00257686787998","-0.00533449731005","-0.00118871325776","-0.00497580980548","-0.00336764749495","0.000564612486923","-0.000362012027133","0.000225378608331","-0.000257646431157","-0.0042301285691","0.00125866396828","-0.0014687481974","0.00219628948191","0.000525467192444","0.00277391391354","0.00432836298219"
"537.2","-0.00258267529163","-0.00521350129224","-0.00136142183807","-0.00539791793014","-0.00339507221942","0.000535000589743","-0.000491212602515","0.000299574790757","-0.000219633657312","-0.00418271602725","0.000709222410173","-0.00170820025956","0.00202636548429","0.00063934125039","0.0023543362517","0.00415030856983"
"537.9","-0.00289278873807","-0.00572237269897","-0.00200596246729","-0.00531180265356","-0.00312253647849","0.000120314505206","-0.000500551891709","0.000287180190752","-0.000589520160459","-0.0046155347569","0.0010485340203","-0.00110252301881","0.00177271842742","0.00053881132083","0.00260868521182","0.0039806653943"
"538.6","-0.00262095478792","-0.00564632288773","-0.00176672093169","-0.00558925401483","-0.00306053789717","-9.22315886336E-05","-0.00121313865182","0.000177103003302","-0.00049952008072","-0.00452233662299","0.00096078210415","-0.00145755740243","0.0019001472945","0.00026059659053","0.00286643124994","0.00391052835913"
"539.3","-0.00295796563755","-0.0055877718958","-0.00196091254142","-0.0057585617954","-0.00355798182281","-0.000139622007301","-0.00119748549959","-0.0001494143724","-0.000711107985126","-0.00487782732565","0.00108447255779","-0.00152545359263","0.00225424005338","0.000351876046414","0.00292438745647","0.00406847155228"
"540.1","-0.00262374531435","-0.00503820897013","-0.0020289899989","-0.0060666344553","-0.00332740759618","0.000594738510346","-0.00112056590751","0.000344045070457","-0.000536653932107","-0.00493174918152","0.000971404839208","-0.00230581137929","0.00262024678791","0.000108268440295","0.00308710467596","0.00405558941144"
"540.8","-0.0021220250558","-0.00453906100266","-0.00138919588351","-0.00590618653605","-0.00312092616157","0.00132507448831","-0.000973271903371","0.000589969447414","7.82714667316E-05","-0.00461591319745","0.00164732018623","-0.00157047700836","0.00297183992324","0.00145437700396","0.00402925782322","0.00495721527981"
"541.5","-0.00193859001662","-0.00491766880116","-0.00145971737699","-0.00590776682986","-0.00294814354586","0.00127307885258","-0.000937201413099","0.000623233519952","0.000471281718583","-0.00492928160866","0.00141073701935","-0.00154047986574","0.00287583830344","0.00173651575659","0.0041332227209","0.0046383659665"
"542.2","-0.0015657223525","-0.00510492473054","-0.000683765786393","-0.00597554103929","-0.0031407954718","0.00153366154646","-0.000462888084949","0.00104040066103","0.00114392685967","-0.00440312075926","0.00195336956079","-0.000722838171616","0.00327017086807","0.0025631666659","0.00438499384234","0.00507718223585"
"542.9","-0.00141564638764","-0.00539580080838","-0.000578468519934","-0.0057360753149","-0.00301579721422","0.00166081151566","3.63353875257E-05","0.00114538051066","0.00134705108802","-0.00467034669196","0.00200583727677","-0.000787089631631","0.00316590463239","0.00270806878807","0.00386913516948","0.00469845036718"
"543.6","-0.00105780018478","-0.00547414497701","-0.00022772632023","-0.00561318597403","-0.00335096359956","0.00179653652408","8.84027361789E-05","0.00141167289577","0.00131958764092","-0.00407786715837","0.00247596616878","-0.000797317691382","0.00324697898465","0.00331308082508","0.0041726256521","0.00458274098041"
"544.4","-0.00118995490914","-0.00550131447149","-0.000507132766935","-0.00561480154113","-0.00327523622775","0.00144974667366","-0.000403708734913","0.00116020078965","0.000723676158833","-0.00491151168264","0.00238224771839","-0.00156389992556","0.00305278742304","0.0024126698465","0.00396696749831","0.00428951690893"
"545.1","-0.00172879750798","-0.00600150991328","-0.000862874174121","-0.00622234195443","-0.00411196344798","0.000527866797239","-0.000377070692729","0.00119083534356","0.000578784697192","-0.00529795860766","0.00206022677532","-0.00179444082106","0.00269145808619","0.00196768861489","0.00399994112221","0.0043319988677"
"545.8","-0.00194058763716","-0.00579165375005","-0.000817535420712","-0.00655895268947","-0.00382967599468","0.000184243771663","-0.000465506701274","0.00126729331779","0.000428622590668","-0.00587664636365","0.00228103005167","-0.00221631301965","0.00280945787318","0.000823513119052","0.00373144417574","0.0045473676444"
"546.5","-0.00230032233898","-0.00586462718722","-0.000781818332704","-0.00626667852125","-0.00401415871384","0.000218612148007","-0.000490894711817","0.00135917754409","0.000321309257592","-0.00551160535462","0.00210797510516","-0.00225191246518","0.00254894660666","0.00148604963358","0.00391590026086","0.00500960673797"
"547.2","-0.00185549851218","-0.00587251629036","-0.00110838331687","-0.00568721590723","-0.00381579182722","0.00083577482461","-0.000644013741347","0.00121831825938","-0.000151109577543","-0.00527663756263","0.00232756054934","-0.00232161180041","0.00281533673566","0.00137846750472","0.00392465957395","0.00489416546452"
"547.9","-0.00151432714142","-0.00568396281505","-0.00108188979597","-0.00528978509371","-0.0037391742556","0.00159984013405","-0.000127449107157","0.00140507614934","-5.34313102332E-05","-0.00474248006892","0.001859066753","-0.00195119725342","0.00285690796849","0.00168778150423","0.00462597746526","0.00555344386879"
"548.7","-0.00120000903057","-0.00529918204827","-0.000968960936164","-0.00593565199819","-0.00352778291856","0.00185216218624","5.49535178029E-07","0.00117777064743","-0.00016573208074","-0.00488965237282","0.00214786938364","-0.00158433374267","0.00317132550989","0.0016454770968","0.0048912152655","0.00567314331612"
"549.4","-0.00105417151293","-0.0045079216297","-0.000632704763534","-0.00594582138522","-0.00354777884651","0.00174518585217","0.000307543417966","0.0017420706298","0.000576533173598","-0.00439190188139","0.00255211972363","-0.00133071465527","0.00381838977958","0.00210664038298","0.00575307237256","0.00626465757034"
"550.1","-0.00127444289222","-0.00450653792095","-0.000631065720647","-0.00566229624392","-0.00359076276021","0.00167271915748","0.000203826860002","0.00118571071977","0.000803997046932","-0.00451698188747","0.00324218112756","-0.00128149883727","0.00353334832418","0.00247303539868","0.0058964826445","0.00668372961323"
"550.8","-0.000960928726915","-0.00477091712917","-0.000467406828502","-0.00534831649702","-0.00403537362737","0.00165179114737","0.00030719610912","0.00103977598736","0.00060009210727","-0.0047843006914","0.00261850614958","-0.00150948754935","0.00319771086988","0.00244905190211","0.00598793639831","0.00662008419909"
"551.5","-0.00129888289188","-0.00560263525384","-0.000726086141877","-0.00584135889151","-0.0040590954106","0.00131573731324","-5.99454958374E-05","0.000514183520589","-0.000242358607745","-0.005220283803","0.00204529092055","-0.00197150288712","0.00264073580595","0.00241733296502","0.00561155413936","0.00627348428941"
"552.2","-0.0014643173861","-0.00612012386017","-0.000688718695214","-0.00614914663498","-0.00413899083454","0.0012227525623","3.06131794625E-06","0.000855998359096","-0.000434663131952","-0.00571985830914","0.00178199870084","-0.00163963942535","0.0030992816092","0.00230863888728","0.00510020056965","0.0058902236985"
"553","-0.00206489642211","-0.0063048534911","-0.000697499287736","-0.00670280699777","-0.00385520337692","0.000944952870543","8.7208680116E-05","0.000850336256789","-0.00048240720173","-0.0058651054065","0.00211536124898","-0.00212343619845","0.00283404534159","0.00230047971487","0.00530304979817","0.00555240725317"
"553.7","-0.00179067804541","-0.00659460649355","-0.000654896856681","-0.00688827261608","-0.00380749235858","0.00151232699722","-0.000139903680219","0.0010776600388","0.000363908483394","-0.00614125682234","0.00224076538024","-0.00202317122347","0.00273286988496","0.00218071964789","0.005111139836","0.00537898526239"
