"Latest: Wavelength (nm)","Run 3: Absorbance","Run 5: Absorbance","Run 7: Absorbance","Run 9: Absorbance","Run 11: Absorbance","Run 13: Absorbance","Run 15: Absorbance",,"Run 1: Absorbance"
"509.1","-0.00232239433286","-0.00366427354871","-0.0019596343375","-0.00109630889925","-0.000123970389267","-0.000234021968021","-0.000331655067155",,"-0.00286368821152"
"509.9","-0.00258407819497","-0.00402105832582","-0.00207407940714","-0.000833344307446","-0.000347515877922","9.48327251993E-06","-0.000604382144674",,"-0.00319667614103"
"510.6","-0.00262142488159","-0.00414901906302","-0.00167946644512","-0.000739552447998","-0.000455487770544","-6.6396886325E-05","-0.000465134239602",,"-0.00313054195501"
"511.4","-0.00222536514533","-0.00411861436188","-0.00207981864334","-0.000546994415925","-0.000326073981711","0.000540716442363","7.17040974352E-06",,"-0.00278965945431"
"512.1","-0.00224908128692","-0.0040284548148","-0.00238147388179","-0.000317502302162","6.38314153563E-05","9.54769046762E-05","0.000691229448444",,"-0.00267367032477"
"512.8","-0.00191651988256","-0.00365528513807","-0.00208128073663","-0.000189536936511","0.000412508893273","-8.0865435228E-06","0.000919581423802",,"-0.00246290345581"
"513.5","-0.00195339507771","-0.00448922224927","-0.00197658988663","-0.000346948060883","-0.00010994412649","-0.000396290284703","0.000765169484196",,"-0.00276110614682"
"514.3","-0.00145797678514","-0.0044674294852","-0.00150206393497","-0.000438905935148","-0.00082200417011","-0.000111823910081","0.000446199941876",,"-0.00293265263593"
"515","-0.00169345633907","-0.00453408700542","-0.00109542127928","-0.000418536499348","-0.00128620154284","0.000235946951487","9.88191703231E-05",,"-0.00300118544117"
"515.7","-0.00143846299803","-0.00361053501052","-0.000548754138025","-0.000567878601558","-0.000948085053234","0.000542397821146","0.000689865029863",,"-0.00271630177737"
"516.4","-0.00203320615773","-0.00400272691073","-0.000883825464653","-0.000888250593146","-0.000915861164206","0.000351242887702","-0.000182964941326",,"-0.00305598292981"
"517.1","-0.00189248290699","-0.00441617016084","-0.00100813303909","-0.001191148183","-0.000436187469543","7.57497811652E-05","0.000108738411891",,"-0.00287872994477"
"517.8","-0.00198314434161","-0.00426150094921","-0.000593640193884","-0.000570489948372","0.000295659114169","6.63862351236E-05","-2.72416579996E-05",,"-0.00258418661973"
"518.6","-0.00164445215322","-0.00384365134207","-0.00017454555584","-7.84004630927E-05","0.00103947229426","0.000685719358426","0.000824957310039",,"-0.00211921159094"
"519.3","-0.00212839111756","-0.00381887570413","-0.000432158206662","0.000248940696403","0.000645087036047","0.00106945824523","0.000452495046402",,"-0.00254041005526"
"520","-0.00251024035043","-0.00407485356356","-0.000879025659941","-0.000214763770708","-0.000117810987127","0.0012282610054","0.000311116099319",,"-0.00289104733198"
"520.7","-0.00286929989978","-0.00434079551714","-0.00172874796108","-0.000726368377582","-0.000706768284993","0.00031600677585","0.000227737528967",,"-0.0036159588419"
"521.4","-0.00311031332779","-0.00423597427698","-0.00185544434338","-0.001417654473","-0.000427734324441","-0.000123926504232","0.000682771688773",,"-0.00363313826189"
"522.1","-0.00301685722223","-0.00470786265936","-0.00190339902918","-0.00149169448679","-0.00022451257456","-0.000228911579049","0.000540259767742",,"-0.00363104242399"
"522.9","-0.00294726510197","-0.00487120430799","-0.00143525891821","-0.000965222554904","0.000387063879199","0.00040285280014","0.000368682610432",,"-0.00295223991117"
"523.6","-0.00268715707198","-0.00510100733998","-0.00188169141558","-0.00102660473848","5.59998246799E-05","0.000625126984319","0.000329792717266",,"-0.00290185160013"
"524.3","-0.00236435424202","-0.00444713062081","-0.00177873016909","-0.000585988366387","0.000659116623895","0.00117135128377","0.000513814779695",,"-0.00273178604155"
"525","-0.00249881152905","-0.00390370540594","-0.00180313526891","-0.000910509931724","-0.000159910331909","0.00143303489821","0.000978103425734",,"-0.00283824148791"
"525.7","-0.00200664205593","-0.00359140365417","-0.000762720078097","-7.38177397812E-05","-5.08203364178E-05","0.00158480197435","0.000976121274571",,"-0.00241323541969"
"526.4","-0.00188024228764","-0.00389370281836","-0.000955791473153","2.97340196693E-05","-8.75266810847E-05","0.00115987982664","0.00131970249781",,"-0.00240378643126"
"527.2","-0.0014832335586","-0.00377865330038","-0.000979898709185","9.23664734973E-05","0.000417368623522","0.000863666902894","0.00131173326712",,"-0.00204364972941"
"527.9","-0.0015699087212","-0.00351681308505","-0.00132594856385","-0.000330956611602","0.000707171040737","0.000862297060207","0.00182806858098",,"-0.00230204236561"
"528.6","-0.00193375033501","-0.00347060448502","-0.00129553371241","-0.00088872580028","-0.000219969396984","0.000610905287553","0.0013662591598",,"-0.00248825845278"
"529.3","-0.00153341267576","-0.00345375480907","-0.000919652352113","-0.000443456584597","-0.00030070203123","0.00101625853532","0.00137735130742",,"-0.00275805270199"
"530","-0.00162899207889","-0.00356666671423","-0.00061028365225","-0.000265866217494","-0.000407158154916","0.00124737785793","0.00122756963342",,"-0.00248222080375"
"530.7","-0.0019841205075","-0.00367872461674","-0.000859244071219","-0.000140760843785","0.000230586253458","0.00142857364225","0.00142490912142",,"-0.00205088810638"
"531.5","-0.00192684446581","-0.00346849133767","-0.00102094071226","6.34861436715E-05","0.000314112250209","0.000905143251817","0.00155876618557",,"-0.00167220992718"
"532.2","-0.00190040359658","-0.00337712191177","-0.000969706611654","0.000235112901213","0.000501706884841","0.00115457699006","0.00181275522095",,"-0.00167341184334"
"532.9","-0.00103732202242","-0.00300163677587","-0.000774824068271","0.000148805030128","0.000154436041014","0.00144368267554","0.00223491410444",,"-0.00192463313232"
"533.6","-0.00134904588141","-0.00311789331371","-0.000824071872611","-0.000264764837826","0.000218131765764","0.00183906017075","0.00271318441367",,"-0.00234478745403"
"534.3","-0.00126219047269","-0.00257112533225","-0.000702336153288","-7.75243285629E-05","0.00101880760174","0.00246366708086","0.00316746781659",,"-0.00191363910499"
"535","-0.00111295620094","-0.00224433344273","-0.000409016563727","0.000404552793023","0.00221857502304","0.00273851559286","0.0038532744015",,"-0.00148233211614"
"535.8","-0.000752642267352","-0.00266964808093","-0.00018034971726","0.000489908999519","0.00233526567642","0.003020914828","0.00358288020869",,"-0.00132667662372"
"536.5","-0.00118871325776","-0.00336764749495","-0.000362012027133","-0.000257646431157","0.00125866396828","0.00219628948191","0.00277391391354",,"-0.00257686787998"
"537.2","-0.00136142183807","-0.00339507221942","-0.000491212602515","-0.000219633657312","0.000709222410173","0.00202636548429","0.0023543362517",,"-0.00258267529163"
"537.9","-0.00200596246729","-0.00312253647849","-0.000500551891709","-0.000589520160459","0.0010485340203","0.00177271842742","0.00260868521182",,"-0.00289278873807"
"538.6","-0.00176672093169","-0.00306053789717","-0.00121313865182","-0.00049952008072","0.00096078210415","0.0019001472945","0.00286643124994",,"-0.00262095478792"
"539.3","-0.00196091254142","-0.00355798182281","-0.00119748549959","-0.000711107985126","0.00108447255779","0.00225424005338","0.00292438745647",,"-0.00295796563755"
"540.1","-0.0020289899989","-0.00332740759618","-0.00112056590751","-0.000536653932107","0.000971404839208","0.00262024678791","0.00308710467596",,"-0.00262374531435"
"540.8","-0.00138919588351","-0.00312092616157","-0.000973271903371","7.82714667316E-05","0.00164732018623","0.00297183992324","0.00402925782322",,"-0.0021220250558"
"541.5","-0.00145971737699","-0.00294814354586","-0.000937201413099","0.000471281718583","0.00141073701935","0.00287583830344","0.0041332227209",,"-0.00193859001662"
"542.2","-0.000683765786393","-0.0031407954718","-0.000462888084949","0.00114392685967","0.00195336956079","0.00327017086807","0.00438499384234",,"-0.0015657223525"
"542.9","-0.000578468519934","-0.00301579721422","3.63353875257E-05","0.00134705108802","0.00200583727677","0.00316590463239","0.00386913516948",,"-0.00141564638764"
"543.6","-0.00022772632023","-0.00335096359956","8.84027361789E-05","0.00131958764092","0.00247596616878","0.00324697898465","0.0041726256521",,"-0.00105780018478"
"544.4","-0.000507132766935","-0.00327523622775","-0.000403708734913","0.000723676158833","0.00238224771839","0.00305278742304","0.00396696749831",,"-0.00118995490914"
"545.1","-0.000862874174121","-0.00411196344798","-0.000377070692729","0.000578784697192","0.00206022677532","0.00269145808619","0.00399994112221",,"-0.00172879750798"
"545.8","-0.000817535420712","-0.00382967599468","-0.000465506701274","0.000428622590668","0.00228103005167","0.00280945787318","0.00373144417574",,"-0.00194058763716"
"546.5","-0.000781818332704","-0.00401415871384","-0.000490894711817","0.000321309257592","0.00210797510516","0.00254894660666","0.00391590026086",,"-0.00230032233898"
"547.2","-0.00110838331687","-0.00381579182722","-0.000644013741347","-0.000151109577543","0.00232756054934","0.00281533673566","0.00392465957395",,"-0.00185549851218"
"547.9","-0.00108188979597","-0.0037391742556","-0.000127449107157","-5.34313102332E-05","0.001859066753","0.00285690796849","0.00462597746526",,"-0.00151432714142"
"548.7","-0.000968960936164","-0.00352778291856","5.49535178029E-07","-0.00016573208074","0.00214786938364","0.00317132550989","0.0048912152655",,"-0.00120000903057"
"549.4","-0.000632704763534","-0.00354777884651","0.000307543417966","0.000576533173598","0.00255211972363","0.00381838977958","0.00575307237256",,"-0.00105417151293"
"550.1","-0.000631065720647","-0.00359076276021","0.000203826860002","0.000803997046932","0.00324218112756","0.00353334832418","0.0058964826445",,"-0.00127444289222"
"550.8","-0.000467406828502","-0.00403537362737","0.00030719610912","0.00060009210727","0.00261850614958","0.00319771086988","0.00598793639831",,"-0.000960928726915"
"551.5","-0.000726086141877","-0.0040590954106","-5.99454958374E-05","-0.000242358607745","0.00204529092055","0.00264073580595","0.00561155413936",,"-0.00129888289188"
"552.2","-0.000688718695214","-0.00413899083454","3.06131794625E-06","-0.000434663131952","0.00178199870084","0.0030992816092","0.00510020056965",,"-0.0014643173861"
"553","-0.000697499287736","-0.00385520337692","8.7208680116E-05","-0.00048240720173","0.00211536124898","0.00283404534159","0.00530304979817",,"-0.00206489642211"
"553.7","-0.000654896856681","-0.00380749235858","-0.000139903680219","0.000363908483394","0.00224076538024","0.00273286988496","0.005111139836",,"-0.00179067804541"
"554.4","-0.000972444649484","-0.00425042257127","-0.000713546900207","0.000431356336238","0.00189112289215","0.00227205953559","0.00550204717468",,"-0.00199205260611"
"555.1","-0.00116902293384","-0.0041634841892","-0.00104772175104","0.00116892801758","0.00176877767212","0.0026491239994","0.00533013429463",,"-0.0022622854526"
"555.8","-0.000862071607362","-0.00385046425843","-0.0004549640797","0.0012297656859","0.00205892522908","0.00289955878843","0.00558767095657",,"-0.00212776313307"
"556.6","-0.000217139640594","-0.00302242501444","0.000108901763729","0.00154469795782","0.0025824309778","0.00327569121771","0.00632424130239",,"-0.00192215505846"
"557.3","-0.000339852555357","-0.00322918022502","0.000302109378745","0.00141609258465","0.00282089165268","0.00341121670521","0.00671271377271",,"-0.00114438480414"
"558","-0.000577163843785","-0.00387630447486","-0.000104284987693","0.00123507991003","0.00333367328501","0.00324542802345","0.00706086778013",,"-0.00131344146483"
"558.7","-0.000626943440095","-0.00395772374435","0.000385074930437","0.00160226194523","0.00374374339485","0.00389814867744","0.00713554222186",,"-0.000704495606713"
"559.4","-0.000761149485045","-0.00420715621144","0.000387633165539","0.00200674153545","0.00374705800332","0.00358160028998","0.00676780921366",,"-0.00116336025409"
"560.1","-0.000102460650493","-0.00352293718733","0.00109774023306","0.00241481914555","0.00338156002019","0.00409106155536","0.00688342914143",,"-0.00101624060372"
"560.9","-0.000468602728545","-0.00372075448642","0.00071537084493","0.00230170948574","0.00287580376807","0.00335334577162","0.00624401170429",,"-0.00181621139072"
"561.6","-0.000496086710383","-0.00403202144664","0.00066804904809","0.00199511396506","0.00301923635928","0.00376196936414","0.00628692206378",,"-0.00158202290732"
"562.3","-0.000573644861567","-0.00447847925593","0.000250355798268","0.00200666880872","0.00329714942834","0.00382178096216","0.00652947377365",,"-0.00166319244295"
"563","-0.00100580839588","-0.00485009223952","-0.000660398749988","0.00131416160457","0.00292617361468","0.00323947708471","0.0058268417613",,"-0.0017567275326"
"563.7","-0.00131373775991","-0.00501105439398","-0.00111085875432","0.00115029984837","0.00282438237881","0.00275072737104","0.00606304145254",,"-0.00218163395885"
"564.4","-0.00181792988115","-0.00452327750631","-0.00147039629856","0.00112611160504","0.00292702721176","0.00282524406917","0.00583972232061",,"-0.00206320875508"
"565.2","-0.00143619282988","-0.00425067870292","-0.000672049804246","0.00162071743941","0.00329156722096","0.0038369950931","0.00667617438671",,"-0.00133951259341"
"565.9","-0.00106073694945","-0.00377268758997","-0.000423127468419","0.0021209706429","0.00349005899863","0.00421483553509","0.00648726217463",,"-0.0011185007741"
"566.6","-0.000928961502656","-0.00383361226979","0.000285605749331","0.00211724762962","0.00342843262073","0.00395320504684","0.00667998636085",,"-0.000921223173447"
"567.3","-0.0008754976447","-0.00484905891815","-0.000217246519724","0.00183198379211","0.00339738244781","0.00347339731898","0.00611928278725",,"-0.00205060007556"
"568","-0.000492674784964","-0.0049645801239","4.51523803924E-05","0.00206720742447","0.00328880891699","0.0039354595184","0.00680628963006",,"-0.001845022843"
"568.7","-0.000982108366835","-0.00548167259532","-0.000325386825017","0.00168332290641","0.00281717134614","0.00399768796751","0.00666813131898",,"-0.00220835187446"
"569.5","-0.00118856740413","-0.00496183651308","0.00033821876854","0.00160019916583","0.00304278156023","0.00416287557686","0.00763353118426",,"-0.00163875326235"
"570.2","-0.0011457338601","-0.00457406805147","0.000906173844926","0.00154198973905","0.00371884507136","0.00410768522629","0.00739939278014",,"-0.00156648378471"
"570.9","-0.000947229153041","-0.00481217323984","0.00113687361748","0.00153066497199","0.00396253184285","0.00400109746887","0.0072131900554",,"-0.00156262117509"
"571.6","-0.000863672379574","-0.0051269800345","0.00103356614936","0.00145419947295","0.00406255761086","0.00367199727943","0.00723952674685",,"-0.00156772397766"
"572.3","-0.00139454396082","-0.00521414231918","0.00111237565831","0.00103713396402","0.00349544961994","0.00343528188641","0.00705832107791",,"-0.00139327215753"
"573","-0.000889969020725","-0.00505902884797","0.00122494283465","0.00156342379076","0.00398790351999","0.00358407549932","0.00734071744367",,"-0.00133010388964"
"573.8","-0.000797907528341","-0.00518615956123","0.00109762112744","0.00164695547647","0.0040343983092","0.00385018147317","0.00683012288354",,"-0.00179971685288"
"574.5","-0.0003949066217","-0.00558677057331","0.000541606747756","0.00155372892887","0.00421048532528","0.00384648776889","0.00743115809107",,"-0.00190468531597"
"575.2","-0.00068374815628","-0.0056598155942","0.000833891940419","0.0015274316775","0.00413551278254","0.00391040025412","0.00777263469041",,"-0.00173574597529"
"575.9","-0.000734167298714","-0.00531167865045","0.00119188032007","0.0016982736032","0.00418790468036","0.00384767286346","0.0083505502434",,"-0.00133665181099"
"576.6","-0.00071746228112","-0.00590046912354","0.000887775311369","0.00201147890661","0.00382823852688","0.00423446433122","0.00774707268744",,"-0.00177039406376"
"577.3","-0.00070719425639","-0.00592266164434","0.00096185931278","0.0019524457705","0.00372881587166","0.00429605094631","0.00770569934496",,"-0.0018053014893"
"578.1","-0.00106912067941","-0.00624098909958","0.000768794568691","0.00204049134244","0.00351953476257","0.00453995227153","0.00732577085413",,"-0.00168233349239"
"578.8","-0.00117220751332","-0.00598535541454","0.00124424694875","0.00221743327206","0.00392127294359","0.00426661136763","0.00791103964116",,"-0.00151618579092"
"579.5","-0.00146293152429","-0.00597244229985","0.000972497887178","0.00164368679295","0.00387195688494","0.0038301846841","0.00755091441803",,"-0.00158665116514"
"580.2","-0.000715492617637","-0.00597485210495","0.00118373435061","0.00181558986779","0.00403547396932","0.00388142377972","0.00800090328315",,"-0.00147223234084"
"580.9","-0.000915220408592","-0.00613539039099","0.00113596989999","0.00132196800447","0.0038726383505","0.0037711160242","0.00776809248926",,"-0.00171834289769"
"581.6","-0.000579311526024","-0.00621340855709","0.000975703008211","0.00130357767029","0.00380306170486","0.00383511939582","0.0082432819157",,"-0.0020704339175"
"582.4","-0.000806096494716","-0.00642232375376","0.000500744861542","0.000678242154802","0.00369937411671","0.00377073352831","0.00824104123542",,"-0.00210523371694"
"583.1","-0.000777386698886","-0.00617601517389","0.000307034709029","0.000955333147863","0.0041195796953","0.00392130498662","0.0086342539072",,"-0.00161362702142"
"583.8","-0.000704023221751","-0.00595730362048","0.000430939147319","0.00168755695167","0.00427777747697","0.00407069185788","0.00810902414988",,"-0.00124345887525"
"584.5","-0.000576896095176","-0.00528331597112","0.000710090855615","0.00269680010898","0.00476399775463","0.00447939860285","0.00823006995913",,"-0.00137930360452"
"585.2","-0.00068423121669","-0.00544588591478","0.00108050150669","0.00292010603825","0.00479021890599","0.00400279742334","0.00841296661816",,"-0.00152182925582"
"585.9","-0.000342656387161","-0.00540996846734","0.00122834736029","0.00277623011031","0.0049675552346","0.00389041409287","0.00902176358441",,"-0.00134003721395"
"586.7","-0.000980140522665","-0.00549928649343","0.00145168843677","0.00264658962182","0.00460653953577","0.00368795475256","0.00893173111445",,"-0.00144904589664"
"587.4","-0.000536319980856","-0.00521900361917","0.00154229594472","0.00255686841904","0.00449905209749","0.00436762701523","0.00881811598075",,"-0.00120411350155"
"588.1","-0.00149892647824","-0.00539573507917","0.000935372530684","0.00221440478377","0.00454271997968","0.00407263447622","0.00847758838315",,"-0.00172191421058"
"588.8","-0.00101784892409","-0.00584780996617","0.000645801831684","0.00202385620124","0.0049006982614","0.0036743662027","0.00849127540951",,"-0.00117884012326"
"589.5","-0.00124447488634","-0.00586183029575","0.000290357694213","0.00183995079445","0.00506837112868","0.00370679568342","0.00855754412456",,"-0.00163055417775"
"590.3","-0.000957970890058","-0.00601057603914","0.000266931809717","0.00214037472642","0.00462528848416","0.00428429227283","0.00838805263846",,"-0.00169975146848"
"591","-0.00149379477001","-0.00634065858967","-0.000153071928817","0.00175942375366","0.00384677318246","0.00411681775073","0.00823457318773",,"-0.00236179623963"
"591.7","-0.00174097133749","-0.00665927849065","0.000187870715934","0.00207156885486","0.00363928024554","0.00386518321008","0.00795088827525",,"-0.00230189012525"
"592.4","-0.00178979185243","-0.00670527427668","0.00095413510149","0.00208276853246","0.00379943923526","0.00377631936244","0.00837817677352",,"-0.00217639067359"
"593.1","-0.00115125534555","-0.00674805207365","0.00146605455679","0.00268345117001","0.00449305598492","0.00436881013675","0.00848057875142",,"-0.00199475738728"
"593.8","-0.00115527680063","-0.00701468022126","0.00122921894889","0.00256345078848","0.0045293365613","0.00437481947377","0.00863508322829",,"-0.00207257136298"
"594.6","-0.000819700987464","-0.00703212306225","0.00117353236251","0.00280544737094","0.0051789684081","0.00450921084803","0.0088597857014",,"-0.00215012177049"
"595.3","-0.000990226885825","-0.00704132240513","0.00137370290613","0.0025296098556","0.00505617518696","0.00430977983733","0.00898718431141",,"-0.00189008911669"
"596","-0.000509307535948","-0.00680988667456","0.00153276746616","0.00249844789803","0.00505239121695","0.00459908262595","0.00921301988982",,"-0.00160160431622"
"596.7","-0.000686010130238","-0.00730579715781","0.00156954097811","0.00257128333458","0.00479654515928","0.004662680521","0.00898464056865",,"-0.000828774858973"
"597.4","-0.000530408097416","-0.00681228645779","0.0017919222406","0.00276329585844","0.00515194539909","0.00509131409435","0.00915274346887",,"-0.00108284388336"
"598.2","-0.00056475854131","-0.00674471878505","0.0021409019785","0.00298604631158","0.00539600548406","0.00483054339809","0.00938108687468",,"-0.00131705920511"
"598.9","-0.000144003690359","-0.00637166513919","0.00197665248794","0.00331261132792","0.00554244234454","0.00465782796247","0.00919651919614",,"-0.00209452595783"
"599.6","-0.00023810625048","-0.00734059627904","0.00176853082573","0.00307872487999","0.0052374512474","0.00397807131853","0.00927842158956",,"-0.00196511289105"
"600.3","-0.000533009152361","-0.00765477236101","0.00149125327095","0.00299645588412","0.00500266310213","0.00417330676832","0.00880746330458",,"-0.00193459356729"
"601","-0.00100944289528","-0.00831859186334","0.00190046883185","0.00289834845878","0.00525801124781","0.00418309228893","0.00946703702436",,"-0.00163551688885"
"601.7","-0.00170020449082","-0.0079153104414","0.00155850446898","0.00279177897438","0.00528266755479","0.00420803153631","0.00909761412477",,"-0.00209098817579"
"602.5","-0.00116461987799","-0.0077487476913","0.00160495957315","0.00320319455399","0.00570757015053","0.00390585575493","0.00942828531422",,"-0.00161158320562"
"603.2","-0.00125634755479","-0.0078911019717","0.00138919805694","0.00290758987907","0.00537561421489","0.00401382076791","0.00892463826803",,"-0.00167033816928"
"603.9","-0.000868505154739","-0.00793473696198","0.00131803782726","0.0028153239456","0.00496491123226","0.0040563887674","0.00869918107254",,"-0.00141759331075"
"604.6","-0.00150555054643","-0.00812766908361","0.00121174111047","0.00257977261128","0.00453625023474","0.00376202188867","0.00853131108648",,"-0.00199953339697"
"605.3","-0.00100768844454","-0.00776399553198","0.00110331402865","0.00247953098224","0.00435820110106","0.00343130935739","0.00828944652343",,"-0.00205406301892"
"606","-0.000691727739274","-0.00781865332152","0.00107800530891","0.00296938595194","0.00499438500046","0.00353451238934","0.00880603251922",,"-0.00185596425867"
"606.8","-0.000390989921965","-0.00791966028869","0.000895398871367","0.00255918100927","0.00457098241765","0.00336751072632","0.0084228296167",,"-0.00214359528365"
"607.5","-0.00064549776359","-0.00821216429348","0.00105788735339","0.00288974400056","0.00460601102632","0.00319806745728","0.00878183891108",,"-0.00208111560712"
"608.2","-0.000743512591684","-0.00815865479014","0.00140353473704","0.00269890896039","0.00417237045775","0.00279849994837","0.00851488938288",,"-0.00229226886982"
"608.9","-0.000498640301566","-0.00801850828526","0.00185167267654","0.00348951927623","0.00486993416723","0.00338627909914","0.00886178651387",,"-0.00187818252854"
"609.6","-0.000671956713103","-0.00789926019805","0.00144555660821","0.00296898386013","0.00465849560046","0.00334249976051","0.00860465369518",,"-0.00199789609901"
"610.3","-0.000412406758498","-0.00776097735865","0.00176135052241","0.00334435743177","0.00497054232581","0.00414532318257","0.00904119662744",,"-0.0017022184502"
"611.1","-0.000989849164373","-0.00795663938436","0.00134377301254","0.00284844434843","0.00484832540286","0.00371130579941","0.00885199187672",,"-0.00159203531059"
"611.8","-0.000714797744235","-0.00786050416365","0.00132941290193","0.00348600794877","0.00452735616989","0.00422567107672","0.00897842744705",,"-0.00170932975766"
"612.5","-0.00115380885595","-0.00754206640109","0.00102800562147","0.00330586195814","0.00426225266568","0.00398185349717","0.00828643166002",,"-0.00184707930044"
"613.2","-0.00103194333067","-0.00702810462687","0.00143050138703","0.00356177925325","0.00444181048497","0.00436676882044","0.00828501504906",,"-0.00177367743716"
"613.9","-0.00118998981497","-0.00676826396747","0.002266720184","0.00350863479323","0.00500229505163","0.00447818926489","0.00855606857272",,"-0.00175876005851"
"614.7","-0.000880035211748","-0.00688307502658","0.00251358126929","0.00399624057587","0.00560154104623","0.00419975927376","0.00918843543835",,"-0.00204776202046"
"615.4","-0.000875403132187","-0.00747287344667","0.00234483142367","0.00383347677415","0.00562937948539","0.00438287028786","0.00952756979333",,"-0.00217641826733"
"616.1","-0.000741548495049","-0.00766979001642","0.00196204005655","0.00358151943883","0.00547563743644","0.00432307948891","0.0096008428738",,"-0.00192206754623"
"616.8","-0.00122719105989","-0.00765827657149","0.00182025170071","0.00326354890807","0.00496456100129","0.00450885312171","0.00947851637478",,"-0.00186711614979"
"617.5","-0.0012267249623","-0.00732329541272","0.00231150595108","0.0036482654119","0.00474678757621","0.00451192789705","0.00976250433348",,"-0.00171427759935"
"618.2","-0.00154596516233","-0.00726587634493","0.00217381071291","0.00355642995129","0.0047140401327","0.00432416653279","0.00973987755448",,"-0.0019177912034"
"619","-0.0010444275476","-0.00746001485543","0.00227332386824","0.00356274463625","0.00494592855379","0.00460113853004","0.00997205057528",,"-0.0018498694337"
"619.7","-0.000907267116773","-0.00749894375376","0.0021031841542","0.00358682639663","0.00520477537791","0.00469821348216","0.00976566621532",,"-0.00198391858613"
"620.4","-0.000519010286582","-0.00730247664682","0.00214570384631","0.00344644624835","0.00537334920459","0.00495742114035","0.00999538686082",,"-0.00215673512178"
"621.1","-0.000313772784579","-0.00683649753639","0.00207683660487","0.00332957794019","0.00551532468575","0.00520924529453","0.009988127658",,"-0.00193000938466"
"621.8","-0.000511101111133","-0.00713026069241","0.00174748008712","0.00272181790651","0.00514224501958","0.00518556394778","0.0101999761226",,"-0.00204449261692"
"622.5","-0.000655250177255","-0.00704919818419","0.00203903725181","0.00301060886211","0.0057362437849","0.00509830812066","0.0101355339601",,"-0.00158799014547"
"623.3","-0.000927545670132","-0.00714770719033","0.00216427530645","0.00310154081523","0.00585857638822","0.00526549697129","0.0105916427691",,"-0.00151984734486"
"624","-0.000878053678737","-0.00689896377412","0.00179941240224","0.00315224697218","0.00595799422149","0.0051464445119","0.0102302674191",,"-0.00180156505423"
"624.7","-0.000726795749689","-0.0069022990261","0.00163639512841","0.00350359137014","0.00570834813557","0.00550407911527","0.0103290854861",,"-0.00163337005035"
"625.4","-0.000443006321389","-0.00715571846807","0.00147930015798","0.00344310516646","0.00543061318581","0.0050845280964","0.010008306498",,"-0.00184849701933"
"626.1","-0.000279300617339","-0.00715690469127","0.00181482001563","0.00379006247897","0.00555135909143","0.00510804250997","0.0100265933688",,"-0.00176710308677"
"626.8","-0.000566166303588","-0.00680350095685","0.00161956142757","0.00348516714523","0.00546863511733","0.00532596406492","0.00977215994097",,"-0.00201979924011"
"627.6","-0.000881522677576","-0.00690880937616","0.00187443905349","0.00333308069388","0.00557027098213","0.00498408629236","0.00944202345773",,"-0.00185711802836"
"628.3","-0.000923313963292","-0.00652329554813","0.00228918212426","0.00338141209106","0.00566149019483","0.00507168159864","0.0100547430294",,"-0.00145494975046"
"629","-0.000919398621078","-0.00700816686405","0.00241293696185","0.00299581193361","0.00537740137969","0.00459179881792","0.00999793270075",,"-0.00171483528488"
"629.7","-0.000903024731131","-0.00653662664981","0.00232050977056","0.00297787774729","0.00534920726545","0.00498415371468","0.0103138061114",,"-0.00182179029964"
"630.4","-0.000630037601223","-0.00711333929506","0.00189565230864","0.00261080488753","0.00515539872596","0.00511707620644","0.00982623935005",,"-0.0017606499688"
"631.2","-0.000281467177622","-0.00696822208564","0.00195063580769","0.0029628001457","0.00554547673068","0.00513979548029","0.0101211532453",,"-0.00159522180584"
"631.9","-0.000104246156232","-0.0070938115512","0.00187092795754","0.00330467237107","0.00538136897361","0.00519717605383","0.0101391912406",,"-0.00113101777514"
"632.6","-0.000545624136198","-0.0068435486634","0.00196375325023","0.00330806140708","0.00520793314201","0.00516331161602","0.00996007650874",,"-0.00138254917687"
"633.3","-0.000570694368446","-0.00659638942819","0.00166021186484","0.0033504593306","0.00486801503142","0.00502645551915","0.009864560629",,"-0.00136281421366"
"634","-0.000835331939855","-0.00709016413244","0.00172177536527","0.00332305890832","0.00489802239342","0.00483077740018","0.00972050656865",,"-0.0015839862634"
"634.7","-0.000789442479705","-0.0071291347706","0.00203718177066","0.00385671419273","0.00498946578896","0.00492379281013","0.00993666136751",,"-0.00121641631232"
"635.5","-0.000909061247342","-0.00746093347019","0.00224373185995","0.00390807105523","0.00480109395607","0.00500577212204","0.00951778058177",,"-0.00155148691821"
"636.2","-0.000546936023979","-0.0070119371196","0.0024197003415","0.00407122572255","0.00510949261645","0.00529990204379","0.00934703045161",,"-0.00150386550443"
"636.9","-0.000252567778943","-0.00689842781784","0.00214677295083","0.00381071133398","0.00545813959671","0.00512185116911","0.00949595102718",,"-0.00151542955638"
"637.6","-0.00016478872416","-0.00703212671497","0.00218298195836","0.00359782286004","0.00577777310869","0.00484465738298","0.00964410320462",,"-0.00115243837867"
"638.3","-0.000299747715559","-0.00690704221025","0.00170808733746","0.00342240273499","0.00609939481042","0.00475424278688","0.010096515068",,"-0.00138178828622"
"639","-0.000213966068594","-0.00707004172683","0.00184823593823","0.00365283583895","0.00611942570428","0.00465448496205","0.0096729062213",,"-0.00120048261235"
"639.8","-0.000374256873998","-0.007529858132","0.00176391543066","0.00353171064977","0.0059633380934","0.00471251738642","0.00973769487586",,"-0.00163298064829"
